Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
3124.398365303836,-94.25171613599603,176.7695979491837,-85.00309485476555,80.71563771619134
3127.816744259311,-96.48187337973837,144.8059532328158,-88.34677172645755,133.9428540170762
3131.235123214786,-95.37851281492269,77.48314150675643,-71.54241388221854,111.1425004037437
3134.65350217026,-91.43293117549081,37.10431389359384,-55.32174871196386,107.6840112089331
3138.071881125735,-68.72275506305282,17.20214222305654,-18.24482731549994,106.6937462780322
3141.49026008121,-53.8501812608659,16.29015289878014,-2.871755184459686,106.7008357574125
3144.908639036684,-47.46779875250441,16.11884469544466,3.584119011866822,106.7207388152898
3148.327017992159,-46.13793286950983,16.11883950593876,4.941658046082899,106.7421116674913
3151.745396947634,-46.14204041829504,16.15657829996284,4.938498929077554,106.7637192425716
3155.163775903108,-47.54722902322066,16.12324551814401,3.514717911249567,106.7853643557164
3158.582154858583,-54.09330282487734,16.02516902999215,-3.084594641966174,106.806961467218
3162.000533814058,-69.19958984551904,15.89261793536616,-18.70288552521351,106.8260866025364
3165.418912769532,-91.29925072715236,10.77319352267744,-57.04717278220964,106.3555573584992
3168.837291725007,-96.47637774276691,156.7230715650419,-73.32359410328591,100.8914398194705
3172.255670680482,-94.29480107235179,76.56265150032489,-88.75981159772616,21.47288329488132
3175.674049635956,-88.24300934677616,54.31742531947743,-79.74863002450326,135.9615100401461
3179.092428591431,-85.29850178001797,47.79683935771735,-81.05534573303778,67.3505210481519
3182.510807546906,-85.0293675294789,44.97177877975464,-79.74084329135653,134.0412310928378
3185.92918650238,-88.117414050934,50.92712952027637,-86.42373575867452,73.92625083387107
3189.347565457855,-93.31307949517492,79.62496784592393,-82.24322067578152,113.4498429747204
3192.76594441333,-93.67941275335285,156.5799058006641,-90.61544097077851,135.0209366924321
3196.184323368804,-88.99916909068824,6.193714871615037,-85.71683704560806,65.40480488964086
3199.602702324279,-89.33384397473381,15.1508666064637,-86.21616714182552,155.6319992187037
3203.021081279754,-90.8947992895643,42.6089060101443,-87.5255081922998,33.20071446593729
3206.439460235228,-89.50644176581699,72.62933482290146,-84.18818832691815,158.8105095211774
3209.857839190703,-89.19150249638177,87.66245938810309,-86.9564733730558,27.59140787965194
3213.276218146178,-89.32884809498616,110.3771914124122,-86.82522225482901,174.4177746998185
3216.694597101652,-87.28948977532025,142.6782938868638,-85.74009625670095,38.14925467947546
3220.112976057127,-84.97547122344584,160.8022308733862,-87.61861887932326,18.12517985336439
3223.531355012602,-83.5117110278259,164.5767975543833,-90.61920106881121,48.69500203072653
3226.949733968076,-83.18362207433219,161.5188412671149,-94.51291439802873,176.9112461516157
3230.368112923551,-84.55236959386704,155.5914133888547,-96.23773412539803,45.29965401039751
3233.786491879026,-87.28364226609429,141.5167155516599,-99.0392889300182,109.8231070151225
3237.2048708345,-90.48357544862199,128.3004397153111,-97.80347124313718,172.4991254337467
3240.623249789975,-94.21119768304138,120.8440631534976,-95.06137589355285,29.55399979065305
3244.04162874545,-93.85147453896779,84.80670149653531,-91.09609932175593,13.56831620162229
3247.460007700924,-91.5487101568682,56.86717182372075,-89.06145085634674,34.40690038907945
3250.878386656399,-94.09858313546736,53.10184867043655,-93.57143209843257,22.01180284262535
3254.296765611874,-98.66925178211127,99.94238203941366,-96.85582117860223,94.71739250370567
3257.715144567348,-96.51492920938085,168.2281755091003,-98.07590895894353,136.916131582046
3261.133523522823,-90.72158427792331,24.71736327987124,-95.49420881899752,116.9063702383943
3264.551902478298,-87.63899997232359,44.17473908009027,-93.73859303246809,73.42522405608243
3267.970281433772,-86.93451202314533,72.26586950511523,-87.66565180251114,66.98423702549637
3271.388660389247,-86.08845007076583,103.623328754472,-87.07282756066883,60.65637568166079
3274.807039344721,-85.48866990466679,119.7841651952341,-87.92076050279167,73.85513690288469
3278.225418300196,-86.12606876825313,132.7207541724038,-90.21408539008067,88.38619827606517
3281.643797255671,-87.5871029605662,155.2840798742679,-88.88798228973309,101.1731883682841
3285.062176211145,-90.34108224897123,177.4438700601327,-89.33185956148522,107.4809137697769
3288.48055516662,-93.21019839180465,1.593728835742838,-89.37168246885963,95.39615060148648
3291.898934122094,-93.77514134475668,170.6756046719673,-89.46159576269254,62.02286047570558
3295.317313077569,-98.09463172105247,179.6048156574704,-89.24612942577068,45.67381601728714
3298.735692033044,-100.5023879029548,74.68706403247425,-93.11931299644947,27.98837103608982
3302.154070988518,-96.50428846885062,90.05281788171555,-94.40624537603614,64.27056127280619
3305.572449943993,-94.90506554054919,104.3360853329936,-91.534685550435,100.7211777373978
3308.990828899468,-95.57376111432694,110.5042626024214,-89.43215651459303,129.5997121452453
3312.409207854942,-105.7289429467888,11.92881697949286,-91.2110924891135,143.2196248555532
3315.827586810417,-93.81328220409243,140.5336216860684,-101.9830006094134,138.950162585571
3319.245965765892,-92.71522019047062,146.0442577122715,-95.09651278870118,111.8975421718957
3322.664344721366,-93.3741354848688,152.9633964926192,-90.71275798678269,106.0841195186446
3326.082723676841,-93.63569031259428,168.3418284265513,-90.30418876902723,104.0286471479267
3329.501102632316,-94.16500309493401,19.32160876188482,-94.37290689392975,64.63730506733728
3332.91948158779,-96.38907039266429,22.26671528962452,-93.70656943634154,2.424280466801358
3336.337860543265,-94.81825875949716,166.1528812832152,-93.51659124635185,138.6220709906609
3339.75623949874,-91.35413657074281,145.6272110556756,-93.05176605946085,111.4924065519258
3343.174618454214,-88.00049730329833,126.7617011057452,-87.56746439986398,71.03863705825314
3346.592997409689,-86.12023185030394,123.582182227545,-83.33968650924572,51.69647455474341
3350.011376365164,-86.55042494473076,132.2054686955528,-82.71509391694131,49.11138648985889
3353.429755320638,-88.54512433109457,144.456155699805,-82.55186466155288,50.29552455510655
3356.848134276113,-92.53657743276129,163.0778321041486,-83.38869906263596,46.41583557560123
3360.266513231588,-94.23262154129728,0.9391621599241826,-87.14819144723802,30.703499698043
3363.684892187062,-93.3345976468768,156.2515969185946,-91.40971340778043,20.10596436446652
3367.103271142537,-91.46534833825621,117.8765999213288,-90.22846728258961,16.73375550955396
3370.521650098012,-89.02582755343968,102.2141066704252,-86.36583756853821,16.03602806340089
3373.940029053486,-87.92046431868587,103.2592463265905,-85.71407704972276,19.51965791696918
3377.358408008961,-89.71807624505004,102.1198198279341,-86.1691539329786,20.89313047734738
3380.776786964436,-94.61338870547661,98.89133497040079,-86.47362288416284,9.578223885133697
3384.19516591991,-101.2542263981828,96.20187414439431,-90.31524999360994,1.68063175003236
3387.613544875385,-108.3250691918944,156.1664660242499,-111.9653054394633,121.6533554435387
3391.03192383086,-101.1199786694343,40.29312797353676,-93.6037467485377,20.20891874319623
3394.450302786334,-97.16929995880612,65.54491469420839,-91.05880306096692,33.94938978446117
3397.868681741809,-94.25108148162438,57.71122546821992,-91.54145566917245,46.35096392291042
3401.287060697284,-94.4092375563074,46.7000794080659,-94.26081572982824,69.92739867667542
3404.705439652758,-100.0777374426232,41.65164391284608,-97.07031412383479,149.5526296334764
3408.123818608233,-100.3048938620627,141.6244571115867,-90.81117436783244,7.657574518313097
3411.542197563708,-92.58944797161723,124.292391007844,-88.27123985302703,5.356007591719888
3414.960576519182,-92.26877351486033,128.8796484790759,-87.50963443941446,162.9035900389314
3418.378955474657,-95.29114843424503,155.1414746484602,-87.94278161659864,135.4070630419243
3421.797334430132,-99.76610262264577,10.39577181316998,-89.09918181248189,103.3416889932853
3425.215713385606,-102.4245875209329,98.60921095316603,-88.73379875354154,74.65501203751872
3428.634092341081,-100.8297094057571,127.4388240389302,-90.75781074136215,50.8123649804511
3432.052471296555,-99.88186947531727,36.40791173643093,-92.76512891466805,12.73791192252114
3435.47085025203,-92.28611201999414,67.61917227462756,-92.27316038305686,17.44778820083636
3438.889229207505,-91.20203736101556,89.13301115399317,-93.02795111896806,12.89296426082515
3442.307608162979,-92.18213888531733,104.3590138236276,-90.66064278122963,151.1224957554361
3445.725987118454,-94.76472247872846,110.4053270801182,-86.44547240998415,131.7403935384591
3449.144366073929,-99.63114733993685,105.3093028297747,-84.7832518008429,115.9365656150581
3452.562745029403,-103.8578532308154,60.38920872768682,-84.1396898643969,108.1943256037443
3455.981123984878,-101.3828255594817,57.02639089586441,-85.6211949614532,115.6758820699529
3459.399502940353,-96.02187078997159,77.50484353694208,-88.5776242633119,127.1958653281621
3462.817881895827,-93.12419950957479,83.03142425064036,-91.07016691361429,136.6204212321271
3466.236260851302,-91.63149180229149,80.07858422245152,-91.98891471061081,120.682854272745
3469.654639806777,-90.68773627629574,66.87275917436277,-88.5352012745242,90.2106000796082
3473.073018762251,-90.31192775882629,42.26228387935217,-85.25005078637014,90.59838755976753
3476.491397717726,-91.05824279244386,25.63415454462988,-84.84903881100311,97.58702551701671
3479.909776673201,-95.9826779335871,16.3108716616679,-86.19926829680128,97.03080019141535
3483.328155628675,-104.5588615210869,135.4674580645768,-88.19632263828971,83.00499422261544
3486.74653458415,-96.28060514816153,115.1960088042319,-88.35137704399909,45.14609263185217
3490.164913539625,-89.36902454523067,150.7837576888371,-84.32434429793445,21.96447118991387
3493.583292495099,-85.3223115940018,164.3259600249999,-82.20377390116646,19.96361702474186
3497.001671450574,-83.70957492763951,163.8088669533024,-82.58838296959843,18.16794439601379
3500.420050406049,-83.47796986388636,167.7604026780245,-84.25797611944589,10.95467752721119
3503.838429361523,-86.0992140281199,172.129991075937,-85.94272117693475,169.3284191368216
3507.256808316998,-90.98489151438507,152.074450960972,-85.88048981489854,136.1661375995511
3510.675187272473,-92.94414119047704,123.0471149716964,-84.35200396897687,108.5435695609653
3514.093566227947,-97.36031863257949,118.7216379392846,-83.15913493252293,93.6124145096439
3517.511945183422,-126.0614269970927,74.99251082306834,-83.0870668825424,81.85209720614442
3520.930324138897,-96.73687956863458,140.2166141750584,-83.48203050118329,64.48873611662837
3524.348703094371,-90.93189755180703,147.9093812726657,-84.97917557770877,51.50902265582175
3527.767082049846,-88.08435976759048,148.5474887988823,-88.35625334312171,54.55230095588371
3531.185461005321,-88.44161686373661,157.7691718418031,-90.88265570992007,74.08194348440632
3534.603839960795,-92.03740899888854,175.6043313805157,-94.11959835399735,91.06792686345263
3538.02221891627,-97.88158151431276,169.8815111052367,-94.76499944034039,138.33672347913
3541.440597871745,-100.0375385141655,118.2214382831451,-92.97753894409981,161.2378300249997
3544.858976827219,-96.53610851070297,91.81172517388057,-98.9592241934655,38.05708011350749
3548.277355782694,-90.9883884857656,95.40210551016483,-91.52251588167402,97.23449798661086
3551.695734738169,-87.1862199576295,96.31542379498013,-91.21002387808119,93.69981696577899
3555.114113693643,-86.34752918334857,93.40530300244212,-97.32341730656509,88.27826675619011
3558.532492649118,-86.91030286218806,97.96601826498315,-113.2737442292668,4.774455315070138
3561.950871604593,-87.78648817033283,104.0862702078072,-98.45798778134366,89.41829581593281
3565.369250560067,-89.44861473561838,106.3068545305788,-99.81165411228645,62.72544404572709
3568.787629515542,-90.62387222952029,111.6896936156482,-94.50764426873721,166.3307138456747
3572.206008471017,-90.41781614439981,104.4303561597813,-90.77513190787334,139.3043108852574
3575.624387426491,-90.27278373198506,88.11082654965237,-87.25891142634246,124.6359995498243
3579.042766381966,-91.98869854083986,80.32523252511645,-87.42335457269989,124.845409191892
3582.46114533744,-94.24038636350274,75.45033891709512,-90.6689502055314,136.8431943015859
3585.879524292915,-97.97796167725474,47.908050049305,-90.48921904285935,162.0357157744108
3589.29790324839,-99.59547637973296,157.6458585581892,-91.94513213966164,7.332906757914468
3592.716282203864,-99.1079958984899,126.899768981953,-95.67885822735525,67.18181636821807
3596.134661159339,-102.1046162324656,101.298330091571,-97.41105415180823,111.7538768972448
3599.553040114813,-99.50393883284318,44.10143048562302,-97.95870768150894,6.868717649702358
3602.971419070288,-97.95710667783558,29.83919795452849,-91.79620290020304,34.10661988803982
3606.389798025763,-106.1027582705343,46.01143427459971,-93.37871733055042,55.10083587708498
3609.808176981237,-100.3605763353588,16.97042250992963,-96.95251380745978,108.209429594004
3613.226555936712,-91.83485132579074,27.30980786877887,-105.5942358579672,153.7945506732432
3616.644934892187,-88.42929780450147,30.15338511693153,-98.53711402430163,66.22062678205343
3620.063313847661,-86.65291681979049,36.04173420129953,-101.2713282217993,45.02154232534401
3623.481692803136,-86.56053614032473,41.48969347615703,-95.74191864286726,89.29487204872417
3626.900071758611,-86.97739501816856,37.06747804919426,-89.07090990663492,89.99995563791541
3630.318450714085,-87.31258223723698,26.59024586506787,-87.6538877303127,88.10286419928268
3633.73682966956,-88.65160871683443,14.27071944038705,-89.15409366009712,84.48615142720764
3637.155208625035,-88.54685524301536,8.311693425476417,-91.66334030781678,101.915297822135
3640.573587580509,-88.5152980173571,10.66987835573031,-92.49215548319006,117.8067535162587
3643.991966535984,-89.95682570038036,14.77749418150193,-91.84052102735207,126.2026635792564
3647.410345491459,-90.36024533865523,38.18653866390183,-89.87236884060249,128.4256413769172
3650.828724446933,-88.67853260674089,62.6533328906969,-89.43084320841321,124.9825352432456
3654.247103402408,-88.77958073448029,73.82396543695238,-92.25164632580727,139.3654659262889
3657.665482357883,-89.03491215038615,86.05608327119059,-95.27878962874291,30.3827522536465
3661.083861313357,-88.57002111594281,89.88558302001282,-90.28709801660676,70.8259243352378
3664.502240268832,-88.79472893881329,88.3895279586081,-88.47447684277385,60.34608574917673
3667.920619224307,-88.85304520528578,91.89366256509913,-87.32434930315551,42.20582813569467
3671.338998179781,-89.81782165930505,87.68070568253729,-86.45688656247555,32.80103260782116
3674.757377135256,-92.50011265324117,71.65548930092216,-85.54637883315607,19.96733297235232
3678.175756090731,-97.90326587554085,44.1920282807487,-86.04652835598196,10.07006587002993
3681.594135046205,-97.91213789901049,132.2849382053985,-89.64783981005428,11.11923247268837
3685.01251400168,-91.7801187813557,102.8833462605315,-98.80152936751273,169.8603540371933
3688.430892957155,-91.63556220957733,90.97373794480197,-93.28913410620518,83.36045307866789
3691.849271912629,-94.17016415087217,67.47276341065184,-87.67515653944511,75.94400161288281
3695.267650868104,-94.14721238406314,26.55679426056144,-85.09728403950392,69.25539366068534
3698.686029823579,-92.32634520079392,173.6458757397168,-85.85264671969364,66.20764338195121
3702.104408779053,-90.28503118013676,163.4387501945753,-87.76832389651773,55.8570890432026
3705.522787734528,-89.10257158964747,172.3475784389116,-87.93038884719634,42.39689734488567
3708.941166690003,-89.64748028685167,1.335027072370773,-93.51581496325508,35.38784567900595
3712.359545645477,-93.29583439259693,173.1956457741177,-103.8496139682469,73.64745725553249
3715.777924600952,-95.36390353125745,150.2374153842962,-90.23089421639254,48.09459077456884
3719.196303556427,-94.71972723666286,160.4372911166444,-84.31577797575275,43.93094534824755
3722.614682511901,-98.61778005706151,162.2346010204792,-81.99154796404804,48.59427294523939
3726.033061467376,-101.4043842737203,87.98843970905583,-82.12089774374815,55.65075187129037
3729.451440422851,-95.66982504888966,77.62733328667024,-84.84218372356082,56.15506496633434
3732.869819378325,-91.04462882144074,63.24872531418781,-90.6558527555314,41.58688669807039
3736.2881983338,-88.03137485621414,50.36886475507021,-91.75811897139261,179.9709571615459
3739.706577289275,-90.88849972818835,53.6740482074737,-87.95823407610143,163.0721396585679
3743.124956244749,-101.4681934693794,38.3878924971733,-85.9866306157525,153.9228634680792
3746.543335200224,-93.43189353533789,126.6040520517384,-84.97386232072147,157.1220881193092
3749.961714155699,-88.21729557331209,116.5154701711427,-86.32904326082945,171.4504833755684
3753.380093111173,-87.61735327002049,123.9045425906088,-89.88751132775816,11.03313144303596
3756.798472066648,-87.09409404122668,149.1072849113055,-90.58289479000521,24.2745120906948
3760.216851022123,-86.43238053840497,164.8401255336049,-88.99335616546141,34.57683333724185
3763.635229977597,-88.45650362330383,176.1655817135156,-88.10105862169478,41.19491502721981
3767.053608933072,-92.1270510206672,6.679814891663196,-88.44035669507859,20.12960744433177
3770.471987888547,-99.47776137645499,174.3445481038564,-87.85900837284538,169.6264000161034
3773.890366844021,-114.3327906556351,69.73545747851311,-88.98747163840542,156.1425488678678
3777.308745799496,-106.5031286213563,107.0805447786956,-90.15870313235001,136.1385117283431
3780.727124754971,-99.07178342916433,89.65237911649857,-88.76626850535649,114.7930165265008
3784.145503710445,-95.40506900187003,65.37467629301879,-88.60505262448245,95.60510943317865
3787.56388266592,-91.91106594319706,49.99892421516034,-88.00835671401437,76.3443167757824
3790.982261621395,-92.29206547300308,64.91958227411644,-88.86725209958482,75.63280627186714
3794.400640576869,-94.20197829523499,92.88815225397012,-94.01870583361324,82.2673376486501
3797.819019532344,-95.52698916569858,99.18180891579,-109.0174991062396,65.43861600939741
3801.237398487819,-98.28273076393216,93.39996100352916,-98.66072080537253,32.34419336669537
3804.655777443293,-105.8381949399465,106.8523836494484,-91.02085338118739,24.84225795008477
3808.074156398768,-102.5654388675424,177.5927910468978,-91.37380413259896,23.43068599874356
3811.492535354243,-94.04840560271384,1.146805506621944,-96.16640102841754,169.4284311813609
3814.910914309717,-89.12784081481792,170.391811502187,-93.36170526534832,128.6239942762294
3818.329293265192,-86.23240588531969,165.2872939904368,-92.60635618539303,116.1147825607859
3821.747672220667,-85.3988052874552,175.0206364801075,-90.8724860374174,86.15365446599561
3825.166051176141,-86.43649583536741,15.08411402332065,-87.99310810398525,86.64885343218604
3828.584430131616,-87.09197829961342,40.53772460143282,-88.53237882028344,97.89021764508335
3832.002809087091,-85.29730467509751,53.7871675680892,-91.31195015665051,98.7049770738154
3835.421188042565,-84.12054062956338,54.68381738457401,-92.69430339868116,118.6928623109127
3838.83956699804,-85.27138765160961,46.47507038755708,-90.445224688403,153.9614225078123
3842.257945953515,-87.50382125832883,24.41542102670724,-90.51971663891635,170.2610216526423
3845.676324908989,-89.70819922170634,178.3797786761299,-94.48277848383108,20.68211619506299
3849.094703864464,-93.53247530937915,139.3770126273546,-94.33370795597193,73.42784716151996
3852.513082819938,-94.27361327895065,85.59787397953316,-90.26099794715329,120.950928305897
3855.931461775413,-94.99618398243422,60.20044805820004,-86.48760385838428,138.9326036896366
3859.349840730888,-95.86434973178342,65.15569688187013,-86.95130758543065,137.6165333419179
3862.768219686362,-93.892577176212,104.3802926969693,-88.12639599584779,137.1118292857101
3866.186598641837,-90.51964881611516,143.9287111066608,-86.77951557872535,141.2981378996863
3869.604977597312,-87.98002575106402,163.5224074710248,-85.91569469374357,134.6080564851302
3873.023356552786,-87.72859322708379,172.9190524995206,-86.40941045864169,124.0777870653221
3876.441735508261,-90.10717435140273,178.135069743673,-87.72621524014255,127.8174584789175
3879.860114463735,-95.14414530798477,160.7653669359261,-91.6234840187156,156.2076841688294
3883.27849341921,-96.25597291959525,97.99179509088732,-90.67828960073278,37.14584679187368
3886.696872374685,-94.47130091533921,71.33765535422495,-86.83193163070899,54.57337027072546
3890.115251330159,-101.6784019615282,87.12204414858367,-85.57578918657941,59.83797416503705
3893.533630285634,-96.45629101907437,16.2564069973194,-86.61214403090638,52.47122040130964
3896.952009241109,-89.11438424148626,31.49572538052328,-90.25421026130174,30.78884013940117
3900.370388196583,-86.57234923915205,40.58013091746226,-93.37349489625042,175.6754496585916
3903.788767152058,-87.85621568813858,44.82865629740393,-91.06134090248642,161.3154668656713
3907.207146107533,-89.36793428067898,58.80139069448863,-89.55727296805256,175.3997170190474
3910.625525063007,-87.36873892362806,79.81898792431409,-89.55891271064465,10.58111749494609
3914.043904018482,-86.03500728512047,92.12086981834234,-90.18983816537417,11.6496299307991
3917.462282973957,-86.20099866178214,98.74373059829496,-90.67614154412924,6.196984192633556
3920.880661929431,-87.45081736838961,100.7819068506428,-89.60805715702557,171.5036626900032
3924.299040884906,-90.88378060191033,101.0065395397602,-87.21978300539865,171.4344759319207
3927.717419840381,-100.5689528867504,104.6823488585951,-85.18361829675931,12.06932075510978
3931.135798795855,-101.4127759831049,75.13889356312679,-83.00133364844258,33.41387504691979
3934.55417775133,-95.17761876220563,91.43999771221137,-81.58082782713721,45.36885896365673
3937.972556706805,-93.25920192404084,91.44534068328754,-82.1744873473211,44.79531093732228
3941.390935662279,-92.67256045120828,67.07190894758101,-85.14211056746862,31.0991127973675
3944.809314617754,-93.58970663469967,41.20368135502388,-88.79238138463839,179.5166540480054
3948.227693573229,-94.52315580533633,27.93592397862696,-87.44156363901313,141.55010498593
3951.646072528703,-95.39096888808446,36.56777267185162,-85.95364742480461,137.546485472902
3955.064451484178,-95.617582205278,72.02691335189925,-87.6377207712938,167.1468167147723
3958.482830439653,-90.30823737827525,99.38292639591273,-85.0634435592097,28.40528672463766
3961.901209395127,-86.120373684558,105.4740877522547,-81.70757233794041,42.16860633319189
3965.319588350602,-84.87353021104155,108.9174872239886,-80.48045949896459,50.08140479191606
3968.737967306077,-85.45633013918915,110.0073146243866,-81.44524736651404,56.13044817339042
3972.156346261551,-86.51222901330965,104.4314907955369,-85.81369450958346,59.16015375591692
3975.574725217026,-89.43545863995695,105.2159923869659,-107.4074462122295,95.13267306619723
3978.993104172501,-92.73008408976654,119.6172072515191,-88.95962014403673,49.11912995273809
3982.411483127975,-94.92440902603077,115.5405394648729,-86.20707957493906,54.80431481837179
3985.82986208345,-109.1285094548572,46.24415693674416,-88.2601800176265,76.25693920850334
3989.248241038925,-98.27198674269944,113.4442540961894,-90.22152376501646,140.3630737016352
3992.666619994399,-96.44404281178484,83.1640702287421,-86.82687976550822,7.484637107533486
3996.084998949874,-95.26634108469372,55.16874258341376,-84.96130554496561,20.14414292436429
3999.503377905348,-91.4856190730702,18.9071462290965,-85.77393111674026,19.28067391244457
4002.921756860823,-87.97253046772538,178.7168740720564,-92.40856503928666,14.18476687911534
4006.340135816298,-89.20092001647133,162.0911922972669,-104.6583020019825,70.75848585933444
4009.758514771772,-96.41529531993604,149.9845194973512,-94.43435610390208,38.40421098143259
4013.176893727247,-101.6632642710565,154.5666351425449,-93.23246709056568,36.1231967086436
4016.595272682722,-90.52356150732757,166.305315274949,-96.10004657124377,24.66379239908584
4020.013651638196,-87.09113603175467,168.9314793015128,-94.80969588342052,165.1710570663536
4023.432030593671,-86.11953512865335,169.8358237544782,-90.03249126272316,151.6095078684644
4026.850409549146,-85.98377150330467,177.7931788824486,-87.21337392462365,150.2162205021331
4030.26878850462,-86.16187374258001,6.921327030717093,-85.75193389352836,139.2424925351078
4033.687167460095,-87.52464669445206,14.23827238107805,-85.67447998425466,120.9320036369184
4037.10554641557,-89.86576891214301,18.59324210488325,-87.91619466326055,102.7985850734951
4040.523925371044,-92.65218290687406,4.922968535755868,-90.82732905432009,71.63249462898111
4043.942304326519,-95.15554306444557,133.1102463394907,-92.39098994342413,40.59367329644733
4047.360683281994,-90.70112088590861,91.80954895325311,-100.8780068618308,25.94405346126985
4050.779062237468,-87.84368209867185,84.95956794471543,-103.2058754529721,41.81832357273554
4054.197441192943,-87.56402705593527,78.50323940991632,-96.0069965036912,36.41854364622603
4057.615820148418,-88.05151038129209,77.85525645007537,-93.26529791045007,56.0931219169884
4061.034199103892,-89.2972119139551,95.11950731095575,-88.62352833254164,92.75934345987585
4064.452578059367,-91.87735250233013,120.7462037590606,-85.08238306210154,98.45500084193435
4067.870957014842,-94.24870549011162,129.1589566761539,-84.6711486268149,92.4594058022289
4071.289335970316,-97.30583043944085,117.6045786100711,-85.81793867604691,82.7734144559504
4074.707714925791,-109.3153570522947,44.8772361133768,-87.31423077899049,60.83454910309428
4078.126093881266,-99.58340813268958,6.011502124151503,-90.26448630090954,37.73348800831075
4081.54447283674,-97.86437273466133,15.1125471569851,-102.4055067885854,150.1840847603166
4084.962851792215,-97.82744605224698,168.1751341626988,-90.92171380637781,60.71042889428137
4088.38123074769,-95.64363749785497,157.1763771951834,-87.13120178272519,44.99411435695849
4091.799609703164,-91.78101232006965,153.431958634007,-87.28175305316,39.73108235334281
4095.217988658639,-88.72244304879101,150.5648603325393,-91.11675097760029,53.5886827174805
4098.636367614114,-89.69023747273471,146.9936728995209,-104.1603341148272,47.84180134386867
4102.054746569588,-94.40010888256815,133.2891704451649,-93.72528226240783,78.70992022303378
4105.473125525063,-100.4259170284285,57.853974859752,-89.84651215383761,74.95006010245378
4108.891504480537,-92.28467246974512,3.087089882247317,-92.02452974030786,80.95527253693609
4112.309883436013,-91.48413260491621,168.8022837559031,-96.37353636921183,83.79179321076892
4115.728262391487,-96.09889950311219,148.1669810721182,-103.4526611564387,14.29643404656029
4119.146641346962,-111.8591316477941,81.36228050689327,-92.38702263334505,134.5739013812343
4122.565020302436,-95.37087497705075,157.5408285849442,-88.02998753421932,128.4145421331329
4125.983399257911,-90.83571422526856,156.645683038434,-88.97670208302131,125.306308739218
4129.401778213385,-91.18642258569588,152.0009914051425,-95.63215421416325,114.1469753700959
4132.820157168861,-95.23539051766134,149.4094463848773,-99.47653319056174,38.22753858838984
4136.238536124335,-102.0990425004735,5.146452555066817,-91.40008255323509,170.4676314789821
4139.65691507981,-99.42536822738381,86.60179072759865,-87.51550366467578,151.5130193634934
4143.075294035284,-95.20193026207022,95.48094556557199,-87.66496913767512,140.4693534504876
4146.493672990759,-97.82984604962928,71.91318850066303,-88.06424734730365,144.5142188663457
4149.912051946233,-104.3479246077375,10.01055804207022,-86.58978742688004,159.9681993713142
4153.330430901708,-97.95773009020206,143.007504755467,-85.33739697053136,174.3042226116137
4156.748809857183,-91.82385538447834,129.8186644511756,-85.94815625491557,13.11997499719592
4160.167188812658,-90.36369464624066,124.2335668807657,-87.10845932536451,23.3083732524875
4163.585567768132,-91.8065935551909,125.5084427350481,-89.90416886805221,28.91888256237627
4167.003946723607,-96.99148542543712,133.2444109528943,-93.55386596228614,99.55665445665157
4170.422325679081,-110.8702780283835,108.6191722146061,-88.85376458901483,129.8451553999435
4173.840704634556,-99.22000545384968,32.38465575549355,-87.34641955779664,122.3974174794639
4177.259083590031,-95.70788069339361,3.26241733110662,-86.33889494762052,119.121556531591
4180.677462545505,-95.19084441834212,172.3483436234042,-87.90544273005617,115.4829427671383
4184.09584150098,-94.89728040932262,1.687445471464219,-92.31919395007313,136.562045915792
4187.514220456454,-93.33937639617737,163.0245916029781,-90.8832796780539,13.05507613741266
4190.932599411929,-92.98689445879137,152.0526311172551,-88.94437293528836,27.46769374206234
4194.350978367404,-96.12534594391735,146.4126619970269,-91.01546787335838,23.46826438026904
4197.769357322879,-100.8503351105456,98.63964533654057,-101.2263570311071,162.1614087323943
4201.187736278353,-99.52832838960049,22.49202250879434,-92.7577523010825,48.55287786740335
4204.606115233828,-94.43897987974029,156.0720944782511,-86.38017948398341,35.5120640463558
4208.024494189302,-93.23240898856595,121.6966924197604,-85.1277204073175,31.41403646212651
4211.442873144777,-90.02147961720289,74.94487338710911,-88.19739684411302,30.32456567454204
4214.861252100251,-87.07480297475823,58.85953923545999,-92.47373617976183,19.93201936821974
4218.279631055727,-87.69807856890912,37.7464480244964,-96.71991612082564,160.9222731436589
4221.698010011201,-89.37839144604578,3.546799273199314,-94.11042068770891,85.17207757713533
4225.116388966676,-92.28933089907231,147.8803866557102,-90.06869140261892,72.70103652643537
4228.53476792215,-93.90948889026377,112.5542304272622,-89.63441181678942,74.12917378462258
4231.953146877625,-96.61189121368606,76.55344872336849,-89.88795384523429,65.91509137357838
4235.371525833099,-97.85507937273456,14.17018153585521,-91.59822210295269,62.95011497396421
4238.789904788575,-98.22235351019769,162.7733693088218,-100.6089936521549,129.2286380865162
4242.208283744049,-100.2801277857672,15.99057139058699,-90.97463889068777,21.63467208603138
4245.626662699524,-94.35817210357504,61.81286265022761,-86.70582164325981,31.95685268373787
4249.045041654998,-91.27156183604731,75.57068804244706,-83.73861658914883,41.1509443078693
4252.463420610473,-91.6126703647504,84.75671012888481,-82.72138430195724,44.53913419680246
4255.881799565947,-94.53093805388561,95.71196601548185,-84.06351470082001,46.11778314174368
4259.300178521423,-100.5558312993281,117.7951547745463,-86.70176401342786,54.92599123394071
