Time (s),Channel 1 (V),Channel 2 (V)
0.0004976705940594059,-0.04014060976801694,0.4300257082250032
0.0004980005940594059,-0.04081142822510148,0.4115890563310293
0.0004983305940594059,-0.04181765591072829,0.400527065194645
0.000498660594059406,-0.04215306513927056,0.3820904133006711
0.000498990594059406,-0.04315929282489737,0.3636537614066971
0.000499320594059406,-0.04383011128198191,0.3452171095127232
0.000499650594059406,-0.04450092973906645,0.330467787997544
0.000499980594059406,-0.04450092973906645,0.3120311361035701
0.000500310594059406,-0.04550715742469326,0.2935944842095962
0.0005006405940594059,-0.04684879433886234,0.2825324930732118
0.0005009705940594059,-0.04718420356740461,0.2604085108004431
0.0005013005940594059,-0.04852584048157368,0.245659189285264
0.0005016305940594059,-0.04852584048157368,0.2345971981488796
0.0005019605940594059,-0.0495320681672005,0.2161605462549057
0.0005022905940594059,-0.0495320681672005,0.2014112247397265
0.0005026205940594059,-0.05020288662428504,0.1829745728457526
0.0005029505940594059,-0.05087370508136958,0.1682252513305734
0.0005032805940594059,-0.05120911430991185,0.1534759298153943
0.0005036105940594059,-0.05221534199553866,0.1387266083002151
0.000503940594059406,-0.05255075122408093,0.1202899564062412
0.000504270594059406,-0.05322156968116547,0.1055406348910621
0.000504600594059406,-0.05355697890970774,0.08710398299708813
0.0005049305940594059,-0.05389238813825001,0.0686673311031142
0.0005052605940594059,-0.05456320659533455,0.05023067920914027
0.0005055905940594059,-0.05489861582387682,0.03548135769396112
0.0005059205940594059,-0.05590484350950363,0.02441936655757676
0.0005062505940594059,-0.05691107119513044,0.009670045042397619
0.0005065805940594059,-0.05758188965221498,-0.0124539372303711
0.0005069105940594059,-0.05791729888075725,-0.03089058912434503
0.000507240594059406,-0.05825270810929952,-0.04563991063952418
0.000507570594059406,-0.05858811733784179,-0.0677638929122929
0.000507900594059406,-0.05925893579492632,-0.08620054480626682
0.000508230594059406,-0.05925893579492632,-0.100949866321446
0.000508560594059406,-0.0595943450234686,-0.1120118574578303
0.000508890594059406,-0.06026516348055314,-0.1341358397305991
0.0005092205940594059,-0.06026516348055314,-0.152572491624573
0.0005095505940594059,-0.06127139116617995,-0.1673218131397521
0.0005098805940594059,-0.06093598193763768,-0.1783838042761365
0.0005102105940594059,-0.06127139116617995,-0.1931331257913156
0.0005105405940594059,-0.06194220962326449,-0.2115697776852896
0.0005108705940594059,-0.06261302808034903,-0.2336937599580583
0.0005112005940594059,-0.0629484373088913,-0.2484430814732374
0.0005115305940594059,-0.06361925576597584,-0.2631924029884166
0.0005118605940594059,-0.06361925576597584,-0.2779417245035957
0.0005121905940594059,-0.06395466499451812,-0.2926910460187749
0.0005125205940594059,-0.06462548345160264,-0.307440367533954
0.000512850594059406,-0.06462548345160264,-0.3295643498067227
0.000513180594059406,-0.06496089268014492,-0.3443136713219019
0.000513510594059406,-0.06563171113722946,-0.359062992837081
0.0005138405940594059,-0.06663793882285626,-0.377499644731055
0.0005141705940594059,-0.06697334805139854,-0.3959362966250289
0.0005145005940594059,-0.06663793882285626,-0.4143729485190028
0.0005148305940594059,-0.06663793882285626,-0.4364969307917715
0.0005151605940594059,-0.06663793882285626,-0.4512462523069506
0.0005154905940594059,-0.06663793882285626,-0.4659955738221298
0.0005158205940594059,-0.066302529594314,-0.4881195560948985
0.000516150594059406,-0.06697334805139854,-0.4954942168524881
0.000516480594059406,-0.0673087572799408,-0.5065562079888725
0.000516810594059406,-0.0673087572799408,-0.5249928598828464
0.000517140594059406,-0.06764416650848308,-0.5434295117768203
0.000517470594059406,-0.06797957573702534,-0.565553494049589
0.000517800594059406,-0.06764416650848308,-0.5766154851859734
0.0005181305940594059,-0.06764416650848308,-0.5913648067011525
0.0005184605940594059,-0.06797957573702534,-0.6098014585951265
0.0005187905940594059,-0.06831498496556762,-0.6208634497315109
0.0005191205940594059,-0.06865039419410988,-0.6393001016254848
0.0005194505940594059,-0.06898580342265216,-0.6540494231406639
0.0005197805940594059,-0.06932121265119442,-0.6687987446558431
0.0005201105940594059,-0.06898580342265216,-0.6835480661710222
0.0005204405940594059,-0.06898580342265216,-0.6982973876862013
0.0005207705940594059,-0.06898580342265216,-0.7167340395801752
0.0005211005940594059,-0.06898580342265216,-0.7351706914741493
0.000521430594059406,-0.06898580342265216,-0.7536073433681232
0.000521760594059406,-0.06932121265119442,-0.7683566648833023
0.000522090594059406,-0.06932121265119442,-0.7831059863984814
0.0005224205940594059,-0.0696566218797367,-0.7978553079136605
0.0005227505940594059,-0.0696566218797367,-0.8126046294288397
0.0005230805940594059,-0.06932121265119442,-0.8273539509440189
0.0005234105940594059,-0.0696566218797367,-0.842103272459198
0.0005237405940594059,-0.0696566218797367,-0.8568525939743772
0.0005240705940594059,-0.06898580342265216,-0.8752892458683511
0.0005244005940594059,-0.06865039419410988,-0.893725897762325
0.000524730594059406,-0.06898580342265216,-0.9084752192775042
0.000525060594059406,-0.06865039419410988,-0.9232245407926833
0.000525390594059406,-0.06831498496556762,-0.9416611926866573
0.000525720594059406,-0.06831498496556762,-0.9527231838230416
0.000526050594059406,-0.06831498496556762,-0.9711598357170156
0.000526380594059406,-0.06797957573702534,-0.9859091572321946
0.0005267105940594059,-0.06831498496556762,-0.996971148368579
0.0005270405940594059,-0.06831498496556762,-1.015407800262553
0.0005273705940594059,-0.06831498496556762,-1.019095130641348
0.0005277005940594059,-0.06831498496556762,-1.041219112914117
0.0005280305940594059,-0.06797957573702534,-1.055968434429296
0.0005283605940594059,-0.06797957573702534,-1.078092416702064
0.0005286905940594059,-0.06764416650848308,-1.092841738217243
0.0005290205940594059,-0.06697334805139854,-1.111278390111218
0.0005293505940594059,-0.0673087572799408,-1.118653050868807
0.0005296805940594059,-0.06663793882285626,-1.129715042005191
0.000530010594059406,-0.06663793882285626,-1.148151693899165
0.000530340594059406,-0.066302529594314,-1.162901015414344
0.000530670594059406,-0.066302529594314,-1.177650336929524
0.0005310005940594059,-0.06563171113722946,-1.188712328065908
0.0005313305940594059,-0.06529630190868718,-1.207148979959882
0.0005316605940594059,-0.06462548345160264,-1.225585631853856
0.0005319905940594059,-0.06462548345160264,-1.240334953369035
0.0005323205940594059,-0.06462548345160264,-1.255084274884214
0.0005326505940594059,-0.06462548345160264,-1.269833596399393
0.0005329805940594059,-0.06462548345160264,-1.280895587535777
0.000533310594059406,-0.06395466499451812,-1.291957578672162
0.000533640594059406,-0.06328384653743357,-1.303019569808546
0.000533970594059406,-0.0629484373088913,-1.317768891323726
0.000534300594059406,-0.06261302808034903,-1.332518212838905
0.000534630594059406,-0.06227761885180676,-1.347267534354084
0.000534960594059406,-0.06160680039472222,-1.362016855869263
0.0005352905940594059,-0.06093598193763768,-1.373078847005647
0.0005356205940594059,-0.06060057270909541,-1.384140838142032
0.0005359505940594059,-0.06026516348055314,-1.398890159657211
0.0005362805940594059,-0.05992975425201087,-1.409952150793595
0.0005366105940594059,-0.0595943450234686,-1.424701472308774
0.0005369405940594059,-0.0595943450234686,-1.443138124202748
0.0005372705940594059,-0.05892352656638405,-1.457887445717927
0.0005376005940594059,-0.05858811733784179,-1.465262106475517
0.0005379305940594059,-0.05758188965221498,-1.480011427990696
0.0005382605940594059,-0.05724648042367271,-1.494760749505875
0.0005385905940594059,-0.05657566196658817,-1.50582274064226
0.000538920594059406,-0.05590484350950363,-1.520572062157439
0.000539250594059406,-0.05556943428096136,-1.535321383672618
0.0005395805940594059,-0.05523402505241909,-1.546383374809002
0.0005399105940594059,-0.05456320659533455,-1.561132696324181
0.0005402405940594059,-0.05456320659533455,-1.575882017839361
0.0005405705940594059,-0.05389238813825001,-1.59063133935454
0.0005409005940594059,-0.05322156968116547,-1.605380660869719
0.0005412305940594059,-0.05255075122408093,-1.616442652006103
0.0005415605940594059,-0.05221534199553866,-1.627504643142487
0.0005418905940594059,-0.05120911430991185,-1.638566634278872
0.000542220594059406,-0.05087370508136958,-1.653315955794051
0.000542550594059406,-0.04986747739574277,-1.660690616551641
0.000542880594059406,-0.0495320681672005,-1.67543993806682
0.000543210594059406,-0.0495320681672005,-1.693876589960793
0.000543540594059406,-0.04886124971011595,-1.708625911475973
0.000543870594059406,-0.04852584048157368,-1.712313241854768
0.0005442005940594059,-0.04751961279594688,-1.727062563369947
0.0005445305940594059,-0.04684879433886234,-1.738124554506331
0.0005448605940594059,-0.0461779758817778,-1.745499215263921
0.0005451905940594059,-0.04550715742469326,-1.763935867157894
0.0005455205940594059,-0.04450092973906645,-1.771310527915484
0.0005458505940594059,-0.04416552051052418,-1.786059849430663
0.0005461805940594059,-0.04315929282489737,-1.793434510188253
0.0005465105940594059,-0.04248847436781283,-1.804496501324637
0.0005468405940594059,-0.04181765591072829,-1.822933153218611
0.0005471705940594059,-0.04148224668218602,-1.833995144354995
0.000547500594059406,-0.04014060976801694,-1.84505713549138
0.000547830594059406,-0.0394697913109324,-1.856119126627764
0.000548160594059406,-0.03879897285384785,-1.867181117764149
0.0005484905940594059,-0.03846356362530558,-1.878243108900533
0.0005488205940594059,-0.03779274516822104,-1.892992430415712
0.0005491505940594059,-0.03712192671113651,-1.900367091173301
0.0005494805940594059,-0.03645110825405197,-1.915116412688481
0.0005498105940594059,-0.03578028979696743,-1.918803743067276
0.000550140594059406,-0.03443865288279835,-1.92986573420366
0.000550470594059406,-0.03343242519717154,-1.944615055718839
0.000550800594059406,-0.03309701596862927,-1.951989716476429
0.000551130594059406,-0.03242619751154473,-1.959364377234018
0.000551460594059406,-0.03141996982591792,-1.970426368370402
0.000551790594059406,-0.03074915136883338,-1.981488359506787
0.000552120594059406,-0.03007833291174884,-1.996237681021966
0.000552450594059406,-0.02940751445466429,-2.003612341779556
0.0005527805940594059,-0.02840128676903749,-2.00729967215835
0.0005531105940594059,-0.02840128676903749,-2.018361663294735
0.0005534405940594059,-0.02739505908341068,-2.033110984809914
0.0005537705940594059,-0.02638883139778387,-2.044172975946298
0.0005541005940594059,-0.02538260371215706,-2.047860306325093
0.0005544305940594059,-0.02504719448361479,-2.058922297461478
0.0005547605940594059,-0.02404096679798798,-2.069984288597862
0.0005550905940594059,-0.02303473911236117,-2.081046279734246
0.0005554205940594059,-0.02236392065527663,-2.09948293162822
0.0005557505940594059,-0.02202851142673436,-2.106857592385809
0.0005560805940594059,-0.02102228374110755,-2.117919583522194
0.0005564105940594059,-0.01968064682693847,-2.128981574658579
0.000556740594059406,-0.01867441914131165,-2.132668905037373
0.0005570705940594059,-0.01800360068422712,-2.143730896173758
0.0005574005940594059,-0.01733278222714258,-2.151105556931347
0.0005577305940594059,-0.01632655454151577,-2.162167548067731
0.0005580605940594059,-0.01565573608443123,-2.169542208825321
0.0005583905940594059,-0.01431409917026215,-2.173229539204116
0.000558720594059406,-0.01397868994171988,-2.1842915303405
0.000559050594059406,-0.01330787148463534,-2.191666191098089
0.000559380594059406,-0.01230164379900853,-2.199040851855679
0.000559710594059406,-0.01196623457046626,-2.210102842992064
0.000560040594059406,-0.01129541611338172,-2.213790173370858
0.000560370594059406,-0.01028918842775491,-2.221164834128448
0.000560700594059406,-0.009953779199212635,-2.228539494886038
0.000561030594059406,-0.008947551513585826,-2.235914155643627
0.0005613605940594059,-0.007605914599416745,-2.243288816401217
0.0005616905940594059,-0.007270505370874475,-2.250663477158806
0.0005620205940594059,-0.006264277685247665,-2.261725468295191
0.0005623505940594059,-0.005258049999620856,-2.26910012905278
0.0005626805940594059,-0.004251822313994046,-2.27647478981037
0.0005630105940594059,-0.003245594628367235,-2.280162120189165
0.0005633405940594059,-0.002910185399824966,-2.291224111325549
0.0005636705940594059,-0.002239366942740425,-2.298598772083138
0.0005640005940594059,-0.001233139257113615,-2.302286102461933
0.0005643305940594059,-0.0008977300285713454,-2.309660763219523
0.0005646605940594059,0.0007793161141400047,-2.317035423977112
0.0005649905940594059,0.001114725342682275,-2.328097415113497
0.000565320594059406,0.001785543799766815,-2.335472075871087
0.0005656505940594059,0.002791771485393625,-2.339159406249881
0.0005659805940594059,0.003462589942478165,-2.346534067007471
0.0005663105940594059,0.004468817628104975,-2.350221397386266
0.0005666405940594059,0.005139636085189515,-2.36128338852265
0.0005669705940594059,0.006145863770816325,-2.368658049280239
0.0005673005940594059,0.006816682227900865,-2.372345379659034
0.000567630594059406,0.007822909913527675,-2.376032710037829
0.000567960594059406,0.008493728370612215,-2.376032710037829
0.000568290594059406,0.008829137599154485,-2.379720040416624
0.000568620594059406,0.009835365284781294,-2.383407370795418
0.000568950594059406,0.01050618374186583,-2.390782031553008
0.000569280594059406,0.01117700219895038,-2.398156692310598
0.000569610594059406,0.01218322988457719,-2.401844022689393
0.000569940594059406,0.01352486679874627,-2.412906013825777
0.0005702705940594059,0.01386027602728854,-2.416593344204572
0.0005706005940594059,0.01453109448437308,-2.420280674583366
0.0005709305940594059,0.01553732216999988,-2.427655335340956
0.0005712605940594059,0.01620814062708443,-2.431342665719751
0.0005715905940594059,0.01721436831271124,-2.43871732647734
0.0005719205940594059,0.01788518676979578,-2.43871732647734
0.0005722505940594059,0.01889141445542258,-2.449779317613725
0.0005725805940594059,0.01989764214104939,-2.449779317613725
0.0005729105940594059,0.02023305136959166,-2.449779317613725
0.0005732405940594059,0.02056846059813393,-2.453466647992519
0.0005735705940594059,0.02123927905521848,-2.464528639128904
0.0005739005940594059,0.02191009751230302,-2.471903299886494
0.000574230594059406,0.02258091596938756,-2.475590630265288
0.0005745605940594059,0.0232517344264721,-2.471903299886494
0.0005748905940594059,0.02392255288355664,-2.475590630265288
0.0005752205940594059,0.02492878056918344,-2.475590630265288
0.0005755505940594059,0.02526418979772571,-2.482965291022878
0.0005758805940594059,0.02627041748335253,-2.490339951780467
0.000576210594059406,0.02727664516897934,-2.494027282159262
0.000576540594059406,0.02828287285460615,-2.494027282159262
0.000576870594059406,0.02895369131169069,-2.497714612538057
0.000577200594059406,0.02928910054023296,-2.497714612538057
0.000577530594059406,0.02995991899731749,-2.497714612538057
0.000577860594059406,0.03096614668294431,-2.501401942916852
0.000578190594059406,0.03130155591148658,-2.505089273295646
0.000578520594059406,0.03197237436857112,-2.505089273295646
0.0005788505940594059,0.03230778359711339,-2.516151264432031
0.0005791805940594059,0.03264319282565566,-2.516151264432031
0.0005795105940594059,0.03398482973982474,-2.516151264432031
0.0005798405940594059,0.03465564819690928,-2.52352592518962
0.0005801705940594059,0.03532646665399382,-2.52352592518962
0.0005805005940594059,0.03599728511107836,-2.52352592518962
0.0005808305940594059,0.0366681035681629,-2.519838594810826
0.0005811605940594059,0.03733892202524744,-2.519838594810826
0.0005814905940594059,0.03800974048233197,-2.52352592518962
0.0005818205940594059,0.03800974048233197,-2.527213255568415
0.0005821505940594059,0.03901596816795878,-2.527213255568415
0.0005824805940594059,0.03901596816795878,-2.53090058594721
0.000582810594059406,0.03968678662504332,-2.534587916326005
0.0005831405940594059,0.04035760508212786,-2.5382752467048
0.0005834705940594059,0.04069301431067014,-2.5382752467048
0.0005838005940594059,0.04136383276775468,-2.5382752467048
0.0005841305940594059,0.04203465122483922,-2.541962577083595
0.0005844605940594059,0.04304087891046603,-2.5382752467048
0.000584790594059406,0.0433762881390083,-2.5382752467048
0.000585120594059406,0.04371169736755057,-2.534587916326005
0.000585450594059406,0.04371169736755057,-2.534587916326005
0.000585780594059406,0.04438251582463511,-2.534587916326005
0.000586110594059406,0.04505333428171965,-2.53090058594721
0.000586440594059406,0.04538874351026192,-2.534587916326005
0.000586770594059406,0.04605956196734646,-2.534587916326005
0.000587100594059406,0.046730380424431,-2.53090058594721
0.0005874305940594059,0.04706578965297327,-2.527213255568415
0.0005877605940594059,0.04773660811005781,-2.527213255568415
0.0005880905940594059,0.04773660811005781,-2.53090058594721
0.0005884205940594059,0.04773660811005781,-2.53090058594721
0.0005887505940594059,0.04807201733860008,-2.53090058594721
0.0005890805940594059,0.04874283579568461,-2.53090058594721
0.0005894105940594059,0.04941365425276915,-2.53090058594721
0.0005897405940594059,0.05008447270985369,-2.53090058594721
0.0005900705940594059,0.05008447270985369,-2.527213255568415
0.0005904005940594059,0.05075529116693824,-2.52352592518962
0.0005907305940594059,0.05109070039548051,-2.52352592518962
0.0005910605940594059,0.05142610962402278,-2.516151264432031
0.000591390594059406,0.05176151885256505,-2.512463934053236
0.0005917205940594059,0.05209692808110732,-2.516151264432031
0.0005920505940594059,0.05209692808110732,-2.512463934053236
0.0005923805940594059,0.05276774653819186,-2.512463934053236
0.0005927105940594059,0.05310315576673413,-2.508776603674441
0.0005930405940594059,0.0534385649952764,-2.508776603674441
0.0005933705940594059,0.05410938345236094,-2.505089273295646
0.000593700594059406,0.05377397422381867,-2.505089273295646
0.000594030594059406,0.05410938345236094,-2.497714612538057
0.000594360594059406,0.05478020190944548,-2.497714612538057
0.000594690594059406,0.05511561113798775,-2.494027282159262
0.000595020594059406,0.05511561113798775,-2.490339951780467
0.000595350594059406,0.05545102036653002,-2.490339951780467
0.000595680594059406,0.05578642959507229,-2.486652621401673
0.000596010594059406,0.05578642959507229,-2.482965291022878
0.0005963405940594059,0.05645724805215683,-2.479277960644083
0.0005966705940594059,0.05612183882361456,-2.475590630265288
0.0005970005940594059,0.05612183882361456,-2.475590630265288
0.0005973305940594059,0.05645724805215683,-2.471903299886494
0.0005976605940594059,0.0567926572806991,-2.464528639128904
0.0005979905940594059,0.05746347573778364,-2.457153978371314
0.0005983205940594059,0.05746347573778364,-2.453466647992519
0.0005986505940594059,0.05746347573778364,-2.449779317613725
0.0005989805940594059,0.05746347573778364,-2.449779317613725
0.0005993105940594059,0.05746347573778364,-2.442404656856135
0.0005996405940594059,0.05813429419486818,-2.43871732647734
0.000599970594059406,0.05846970342341045,-2.431342665719751
0.000600300594059406,0.05846970342341045,-2.423968004962161
0.0006006305940594059,0.05880511265195272,-2.420280674583366
0.0006009605940594059,0.05880511265195272,-2.416593344204572
0.0006012905940594059,0.05880511265195272,-2.409218683446982
0.0006016205940594059,0.05914052188049498,-2.412906013825777
0.0006019505940594059,0.05880511265195272,-2.405531353068187
0.000602280594059406,0.05914052188049498,-2.401844022689393
0.000602610594059406,0.05914052188049498,-2.394469361931803
0.000602940594059406,0.05880511265195272,-2.390782031553008
0.000603270594059406,0.05914052188049498,-2.383407370795418
0.000603600594059406,0.05914052188049498,-2.379720040416624
0.000603930594059406,0.05914052188049498,-2.372345379659034
0.000604260594059406,0.05914052188049498,-2.36128338852265
0.000604590594059406,0.05914052188049498,-2.36128338852265
0.0006049205940594059,0.05914052188049498,-2.350221397386266
0.0006052505940594059,0.05880511265195272,-2.342846736628676
0.0006055805940594059,0.05914052188049498,-2.339159406249881
0.0006059105940594059,0.05914052188049498,-2.331784745492292
0.0006062405940594059,0.05947593110903725,-2.328097415113497
0.0006065705940594059,0.05914052188049498,-2.320722754355907
0.0006069005940594059,0.05947593110903725,-2.317035423977112
0.0006072305940594059,0.05947593110903725,-2.305973432840728
0.0006075605940594059,0.05914052188049498,-2.305973432840728
0.0006078905940594059,0.05880511265195272,-2.298598772083138
0.0006082205940594059,0.05846970342341045,-2.291224111325549
0.0006085505940594059,0.05779888496632591,-2.283849450567959
0.000608880594059406,0.05779888496632591,-2.26910012905278
0.0006092105940594059,0.05779888496632591,-2.265412798673986
0.0006095405940594059,0.05779888496632591,-2.258038137916396
0.0006098705940594059,0.05779888496632591,-2.250663477158806
0.0006102005940594059,0.05712806650924137,-2.239601486022422
0.0006105305940594059,0.0567926572806991,-2.232226825264832
0.000610860594059406,0.0567926572806991,-2.221164834128448
0.000611190594059406,0.0567926572806991,-2.213790173370858
0.000611520594059406,0.05645724805215683,-2.206415512613269
0.000611850594059406,0.05612183882361456,-2.199040851855679
0.000612180594059406,0.05612183882361456,-2.195353521476885
0.000612510594059406,0.05645724805215683,-2.187978860719295
0.000612840594059406,0.05612183882361456,-2.180604199961705
0.000613170594059406,0.05578642959507229,-2.173229539204116
0.0006135005940594059,0.05578642959507229,-2.169542208825321
0.0006138305940594059,0.05578642959507229,-2.158480217688937
0.0006141605940594059,0.05478020190944548,-2.151105556931347
0.0006144905940594059,0.05511561113798775,-2.140043565794963
0.0006148205940594059,0.05478020190944548,-2.132668905037373
0.0006151505940594059,0.05410938345236094,-2.121606913900989
0.0006154805940594059,0.05377397422381867,-2.114232253143399
0.0006158105940594059,0.0534385649952764,-2.103170262007015
0.0006161405940594059,0.0534385649952764,-2.095795601249425
0.0006164705940594059,0.05310315576673413,-2.073671618976657
0.0006168005940594059,0.05276774653819186,-2.066296958219067
0.0006171305940594059,0.05276774653819186,-2.058922297461478
0.000617460594059406,0.05209692808110732,-2.051547636703888
0.0006177905940594059,0.05176151885256505,-2.040485645567503
0.0006181205940594059,0.05109070039548051,-2.029423654431119
0.0006184505940594059,0.05075529116693824,-2.025736324052324
0.0006187805940594059,0.05041988193839596,-2.010987002537145
0.0006191105940594059,0.05041988193839596,-2.00729967215835
0.0006194405940594059,0.04974906348131142,-1.996237681021966
0.000619770594059406,0.04907824502422688,-1.981488359506787
0.000620100594059406,0.04840742656714235,-1.970426368370402
0.000620430594059406,0.04840742656714235,-1.959364377234018
0.000620760594059406,0.04773660811005781,-1.948302386097634
0.000621090594059406,0.04740119888151554,-1.940927725340044
0.000621420594059406,0.04706578965297327,-1.92986573420366
0.000621750594059406,0.04605956196734646,-1.918803743067276
0.0006220805940594059,0.04572415273880419,-1.911429082309686
0.0006224105940594059,0.04538874351026192,-1.892992430415712
0.0006227405940594059,0.04505333428171965,-1.878243108900533
0.0006230705940594059,0.04438251582463511,-1.870868448142943
0.0006234005940594059,0.04438251582463511,-1.863493787385354
0.0006237305940594059,0.04371169736755057,-1.85243179624897
0.0006240605940594059,0.0433762881390083,-1.84505713549138
0.0006243905940594059,0.04270546968192376,-1.841369805112585
0.0006247205940594059,0.04237006045338149,-1.822933153218611
0.0006250505940594059,0.04203465122483922,-1.808183831703432
0.0006253805940594059,0.04136383276775468,-1.793434510188253
0.0006257105940594059,0.04069301431067014,-1.789747179809458
0.000626040594059406,0.04002219585358559,-1.771310527915484
0.000626370594059406,0.03935137739650105,-1.763935867157894
0.0006267005940594059,0.03834514971087424,-1.745499215263921
0.0006270305940594059,0.0376743312537897,-1.738124554506331
0.0006273605940594059,0.0376743312537897,-1.727062563369947
0.0006276905940594059,0.03700351279670517,-1.716000572233563
0.0006280205940594059,0.03633269433962063,-1.701251250718383
0.000628350594059406,0.03566187588253609,-1.690189259581999
0.000628680594059406,0.03499105742545155,-1.67543993806682
0.000629010594059406,0.03432023896836701,-1.664377946930435
0.000629340594059406,0.03364942051128247,-1.653315955794051
0.000629670594059406,0.0333140112827402,-1.638566634278872
0.000630000594059406,0.03264319282565566,-1.623817312763693
0.000630330594059406,0.03197237436857112,-1.612755321627308
0.000630660594059406,0.03163696514002885,-1.594318669733334
0.0006309905940594059,0.03130155591148658,-1.58325667859695
0.0006313205940594059,0.02995991899731749,-1.568507357081771
0.0006316505940594059,0.02928910054023296,-1.557445365945386
0.0006319805940594059,0.02861828208314842,-1.542696044430207
0.0006323105940594059,0.02794746362606388,-1.527946722915028
0.0006326405940594059,0.02727664516897934,-1.520572062157439
0.0006329705940594059,0.02694123594043707,-1.50582274064226
0.0006333005940594059,0.02593500825481026,-1.49107341912708
0.0006336305940594059,0.02526418979772571,-1.480011427990696
0.0006339605940594059,0.02459337134064117,-1.465262106475517
0.0006342905940594059,0.02358714365501437,-1.450512784960338
0.0006346205940594059,0.02291632519792983,-1.439450793823954
0.000634950594059406,0.02224550674084529,-1.428388802687569
0.0006352805940594059,0.02157468828376075,-1.41363948117239
0.0006356105940594059,0.02090386982667621,-1.402577490036006
0.0006359405940594059,0.02023305136959166,-1.387828168520826
0.0006362705940594059,0.01956223291250712,-1.373078847005647
0.0006366005940594059,0.01889141445542258,-1.362016855869263
0.000636930594059406,0.01822059599833805,-1.343580203975289
0.000637260594059406,0.01788518676979578,-1.325143552081315
0.000637590594059406,0.01687895908416897,-1.314081560944931
0.000637920594059406,0.01620814062708443,-1.303019569808546
0.000638250594059406,0.01520191294145761,-1.284582917914572
0.000638580594059406,0.01453109448437308,-1.273520926778188
0.000638910594059406,0.01352486679874627,-1.258771605263009
0.000639240594059406,0.013189457570204,-1.24402228374783
0.0006395705940594059,0.01218322988457719,-1.225585631853856
0.0006399005940594059,0.01151241142749265,-1.210836310338677
0.0006402305940594059,0.01084159297040811,-1.196086988823498
0.0006405605940594059,0.01017077451332356,-1.181337667308318
0.0006408905940594059,0.01017077451332356,-1.173963006550729
0.0006412205940594059,0.009164546827696756,-1.15183902427796
0.0006415505940594059,0.008493728370612215,-1.14446436352037
0.0006418805940594059,0.008493728370612215,-1.126027711626397
0.0006422105940594059,0.007487500684985405,-1.114965720490012
0.0006425405940594059,0.006481272999358595,-1.096529068596038
0.0006428705940594059,0.006145863770816325,-1.074405086323269
0.0006432005940594059,0.004804226856647244,-1.063343095186885
0.000643530594059406,0.003797999171020435,-1.048593773671706
0.0006438605940594059,0.003462589942478165,-1.033844452156527
0.0006441905940594059,0.002456362256851355,-1.019095130641348
0.0006445205940594059,0.001785543799766815,-1.008033139504963
0.0006448505940594059,0.0004439068855977347,-0.996971148368579
0.0006451805940594059,-0.0002269115714868054,-0.9822218268533999
0.000645510594059406,-0.0005623208000290754,-0.9637851749594259
0.000645840594059406,-0.0008977300285713454,-0.9490358534442468
0.000646170594059406,-0.001903957714198155,-0.9269118711714781
0.000646500594059406,-0.002910185399824966,-0.9084752192775042
0.000646830594059406,-0.003245594628367235,-0.8974132281411198
0.000647160594059406,-0.004251822313994046,-0.8826639066259406
0.000647490594059406,-0.005258049999620856,-0.8679145851107615
0.000647820594059406,-0.005928868456705396,-0.8494779332167876
0.0006481505940594059,-0.006599686913789936,-0.8347286117016084
0.0006484805940594059,-0.006935096142332206,-0.8273539509440189
0.0006488105940594059,-0.008276733056501286,-0.8126046294288397
0.0006491405940594059,-0.008612142285043556,-0.7941679775348658
0.0006494705940594059,-0.009282960742128095,-0.7794186560196866
0.0006498005940594059,-0.01028918842775491,-0.7609820041257127
0.0006501305940594059,-0.01062459765629718,-0.7425453522317388
0.0006504605940594059,-0.01196623457046626,-0.7314833610953544
0.0006507905940594059,-0.0126370530275508,-0.7093593788225857
0.0006511205940594059,-0.01330787148463534,-0.6946100573074065
0.0006514505940594059,-0.01397868994171988,-0.6798607357922274
0.0006517805940594059,-0.01464950839880442,-0.6651114142770482
0.000652110594059406,-0.01532032685588896,-0.6466747623830743
0.000652440594059406,-0.0159911453129735,-0.63561277124669
0.0006527705940594059,-0.01666196377005804,-0.6171761193527161
0.0006531005940594059,-0.01733278222714258,-0.6024267978375369
0.0006534305940594059,-0.01800360068422712,-0.5803028155647681
0.0006537605940594059,-0.01867441914131165,-0.565553494049589
0.0006540905940594059,-0.01934523759839619,-0.5471168421556151
0.000654420594059406,-0.01934523759839619,-0.532367520640436
0.000654750594059406,-0.02001605605548074,-0.513930868746462
0.000655080594059406,-0.02102228374110755,-0.4991815472312829
0.000655410594059406,-0.02135769296964982,-0.4844322257161037
0.000655740594059406,-0.02236392065527663,-0.4659955738221298
0.000656070594059406,-0.02303473911236117,-0.4549335826857455
0.000656400594059406,-0.02404096679798798,-0.4401842611705663
0.000656730594059406,-0.02504719448361479,-0.4217476092765924
0.0006570605940594059,-0.02504719448361479,-0.3996236270038236
0.0006573905940594059,-0.0260534221692416,-0.3885616358674393
0.0006577205940594059,-0.02638883139778387,-0.3738123143522601
0.0006580505940594059,-0.02739505908341068,-0.3627503232158758
0.0006583805940594059,-0.02806587754049522,-0.3443136713219019
0.0006587105940594059,-0.02873669599757976,-0.3295643498067227
0.0006590405940594059,-0.02907210522612203,-0.3148150282915436
0.0006593705940594059,-0.02907210522612203,-0.2963783763975696
0.0006597005940594059,-0.03007833291174884,-0.2779417245035957
0.0006600305940594059,-0.03074915136883338,-0.2595050726096218
